Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1762386000000.0,103911.3,104157.6,103904.7,104121.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762386300000.0,104121.4,104121.4,103993.0,104001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762386600000.0,104001.0,104013.1,103900.0,103902.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762386900000.0,103902.2,103950.9,103853.7,103886.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762387200000.0,103886.3,103909.7,103583.6,103630.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762387500000.0,103630.8,103703.0,103470.3,103692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762387800000.0,103692.0,103877.9,103689.4,103777.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762388100000.0,103777.9,103811.1,103593.0,103608.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762388400000.0,103608.7,103629.4,103439.6,103470.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762388700000.0,103470.7,103562.2,103344.0,103454.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762389000000.0,103454.6,103511.6,103386.0,103396.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762389300000.0,103396.6,103535.8,103383.7,103456.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762389600000.0,103456.5,103479.1,103351.3,103447.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762389900000.0,103447.8,103530.8,103425.4,103524.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762390200000.0,103524.3,103725.0,103441.0,103725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762390500000.0,103725.0,103728.5,103615.6,103708.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762390800000.0,103708.5,103710.5,103474.0,103496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762391100000.0,103496.0,103569.8,103138.4,103266.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762391400000.0,103266.2,103314.1,103139.7,103240.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762391700000.0,103240.4,103314.7,102970.0,103008.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762392000000.0,103008.7,103032.2,102876.6,102931.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762392300000.0,102931.5,102973.4,102774.3,102879.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762392600000.0,102879.6,103144.0,102836.4,103112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762392900000.0,103112.3,103474.2,103108.5,103375.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762393200000.0,103375.7,103454.0,103273.3,103368.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762393500000.0,103368.7,103573.9,103344.7,103441.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762393800000.0,103441.9,103524.3,103410.2,103436.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762394100000.0,103436.7,103489.1,103357.2,103368.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762394400000.0,103368.8,103447.1,103223.1,103236.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762394700000.0,103236.8,103357.8,103204.2,103208.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762395000000.0,103208.1,103214.3,102923.2,102943.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762395300000.0,102943.7,103176.1,102943.7,103100.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762395600000.0,103100.2,103105.2,102888.6,102892.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762395900000.0,102892.2,103003.8,102861.6,102913.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762396200000.0,102913.7,103140.6,102893.9,103085.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762396500000.0,103085.2,103271.4,103083.3,103266.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762396800000.0,103266.4,103498.6,103257.9,103346.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762397100000.0,103346.1,103616.6,103346.1,103577.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762397400000.0,103577.6,103612.5,103441.0,103500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762397700000.0,103500.0,103574.9,103338.8,103339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762398000000.0,103339.0,103513.4,103339.0,103509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762398300000.0,103509.0,103590.8,103359.5,103584.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762398600000.0,103584.3,103607.3,103528.1,103580.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762398900000.0,103580.9,103979.8,103560.1,103856.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762399200000.0,103856.3,103889.8,103694.0,103726.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762399500000.0,103726.2,103819.2,103577.9,103638.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762399800000.0,103638.8,103755.6,103619.0,103660.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762400100000.0,103660.6,103814.6,103655.0,103786.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762400400000.0,103786.9,103817.9,103627.8,103688.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762400700000.0,103688.9,103758.1,103655.8,103710.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762401000000.0,103710.9,103765.4,103636.8,103725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762401300000.0,103725.0,103758.6,103622.7,103678.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762401600000.0,103678.4,103738.6,103602.6,103656.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762401900000.0,103656.8,103723.9,103619.4,103669.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762402200000.0,103669.4,103883.0,103657.0,103835.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762402500000.0,103835.7,103866.2,103750.4,103797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762402800000.0,103797.0,103861.1,103746.7,103837.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762403100000.0,103837.3,103856.2,103755.5,103785.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762403400000.0,103785.2,103791.4,103724.7,103747.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762403700000.0,103747.8,103855.0,103708.0,103811.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762404000000.0,103811.4,103914.9,103782.8,103889.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762404300000.0,103889.1,104241.8,103872.7,104100.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762404600000.0,104100.6,104100.6,104000.0,104016.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762404900000.0,104016.3,104099.0,103941.5,104060.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762405200000.0,104060.2,104066.3,103893.1,103938.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762405500000.0,103938.4,103941.2,103631.8,103698.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762405800000.0,103698.8,103725.3,103427.0,103538.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762406100000.0,103538.4,103590.8,103407.4,103587.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762406400000.0,103587.1,103708.3,103538.2,103702.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762406700000.0,103702.6,103714.2,103499.8,103511.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762407000000.0,103511.8,103560.1,103304.5,103394.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762407300000.0,103394.7,103451.6,103088.4,103125.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762407600000.0,103125.9,103333.4,103110.6,103279.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762407900000.0,103279.1,103357.7,103197.9,103247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762408200000.0,103247.1,103302.8,103136.0,103146.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762408500000.0,103146.7,103168.9,103098.4,103166.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762408800000.0,103166.3,103299.2,103131.1,103237.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762409100000.0,103237.6,103270.1,103010.2,103086.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762409400000.0,103086.5,103303.0,103080.2,103284.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762409700000.0,103284.5,103502.7,103280.1,103356.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762410000000.0,103356.8,103551.9,103323.6,103488.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762410300000.0,103488.1,103554.4,103440.7,103543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762410600000.0,103543.9,103633.1,103265.1,103414.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762410900000.0,103414.5,103495.0,103343.8,103378.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762411200000.0,103378.9,103438.0,103312.9,103397.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762411500000.0,103397.7,103495.6,103330.9,103452.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762411800000.0,103452.1,103487.1,103319.8,103367.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762412100000.0,103367.6,103477.7,103325.8,103329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762412400000.0,103329.0,103423.9,103220.7,103286.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762412700000.0,103286.3,103566.9,103277.7,103508.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762413000000.0,103508.3,103511.1,103290.9,103324.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762413300000.0,103324.8,103325.0,102923.6,102962.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762413600000.0,102962.8,103537.7,102920.6,103537.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762413900000.0,103537.7,103599.9,103425.3,103457.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762414200000.0,103457.4,103462.0,103168.1,103186.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762414500000.0,103186.3,103535.8,103139.0,103150.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762414800000.0,103150.5,103234.1,103031.7,103214.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762415100000.0,103214.7,103219.6,102969.6,103096.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762415400000.0,103096.3,103183.7,103033.0,103079.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762415700000.0,103079.6,103307.0,103065.0,103204.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762416000000.0,103204.7,103263.9,103005.0,103042.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762416300000.0,103042.6,103171.7,103035.5,103107.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762416600000.0,103107.6,103318.3,103091.8,103313.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762416900000.0,103313.2,103478.4,103306.8,103405.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762417200000.0,103405.9,103454.6,103333.2,103386.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762417500000.0,103386.9,103467.2,103283.0,103375.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762417800000.0,103375.9,103429.4,103201.4,103282.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762418100000.0,103282.8,103350.0,103213.1,103264.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762418400000.0,103264.5,103300.9,103200.0,103214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762418700000.0,103214.4,103257.0,103107.9,103145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762419000000.0,103145.8,103241.5,103107.6,103185.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762419300000.0,103185.9,103328.3,103162.1,103225.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762419600000.0,103225.2,103306.7,102878.0,102914.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762419900000.0,102914.1,103045.8,102898.0,102925.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762420200000.0,102925.7,103171.0,102924.1,103151.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762420500000.0,103151.2,103205.2,103017.7,103111.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762420800000.0,103111.4,103116.4,102996.7,103055.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762421100000.0,103055.4,103118.0,102974.5,102999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762421400000.0,102999.0,103081.1,102953.9,103054.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762421700000.0,103054.2,103109.5,102994.4,103079.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762422000000.0,103079.6,103131.4,102957.7,102988.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762422300000.0,102988.8,103116.2,102875.2,102885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762422600000.0,102885.0,103006.2,102874.1,102943.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762422900000.0,102943.5,102996.2,102796.2,102802.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762423200000.0,102802.2,102857.1,102696.9,102751.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762423500000.0,102751.7,102772.6,102626.7,102715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762423800000.0,102715.0,102959.2,102663.4,102873.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762424100000.0,102873.9,103107.0,102848.2,103035.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762424400000.0,103035.2,103108.8,102941.2,102986.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762424700000.0,102986.2,103100.0,102979.0,103029.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762425000000.0,103029.4,103258.3,103013.9,103258.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762425300000.0,103258.3,103299.1,103162.8,103287.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762425600000.0,103287.3,103307.9,103096.0,103109.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762425900000.0,103109.6,103218.0,103008.7,103078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762426200000.0,103078.0,103189.8,103040.8,103176.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762426500000.0,103176.4,103243.5,103116.1,103148.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762426800000.0,103148.8,103148.8,102834.6,102851.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762427100000.0,102851.6,102882.7,102728.1,102839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762427400000.0,102839.0,102923.2,102823.5,102890.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762427700000.0,102890.1,103059.7,102822.6,103057.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762428000000.0,103057.5,103197.6,103055.0,103120.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762428300000.0,103120.4,103189.9,103043.9,103153.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762428600000.0,103153.7,103287.5,103131.4,103148.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762428900000.0,103148.3,103242.5,103068.9,103181.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762429200000.0,103181.3,103313.2,103153.4,103188.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762429500000.0,103188.8,103300.0,103154.6,103202.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762429800000.0,103202.1,103280.9,103149.7,103207.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762430100000.0,103207.8,103258.2,103178.4,103238.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762430400000.0,103238.3,103276.8,102974.9,103024.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762430700000.0,103024.1,103343.4,102986.3,103151.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762431000000.0,103151.2,103248.3,103004.5,103007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762431300000.0,103007.2,103027.8,102804.0,102921.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762431600000.0,102921.6,102960.0,102815.6,102863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762431900000.0,102863.0,102916.1,102782.1,102812.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762432200000.0,102812.6,102940.9,102778.9,102917.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762432500000.0,102917.1,103014.8,102804.7,102868.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762432800000.0,102868.7,102884.2,102500.0,102500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762433100000.0,102500.0,102562.2,102370.0,102529.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762433400000.0,102529.9,102639.2,102463.9,102492.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762433700000.0,102492.2,102618.9,102490.4,102540.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762434000000.0,102540.6,102710.0,102536.7,102631.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762434300000.0,102631.8,102805.5,102600.0,102803.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762434600000.0,102803.7,102946.5,102769.8,102893.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762434900000.0,102893.6,103162.8,102851.4,103159.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762435200000.0,103159.2,103540.3,103066.4,103523.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762435500000.0,103523.9,103621.8,103387.2,103464.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762435800000.0,103464.5,103541.1,103254.1,103280.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762436100000.0,103280.6,103325.2,103131.0,103199.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762436400000.0,103199.2,103301.2,103117.7,103280.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762436700000.0,103280.4,103445.0,103274.6,103357.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762437000000.0,103357.2,103527.7,103352.3,103367.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762437300000.0,103367.1,103439.4,103257.9,103296.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762437600000.0,103296.6,103582.8,103287.6,103378.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762437900000.0,103378.2,103386.8,102791.9,102801.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762438200000.0,102801.5,103111.6,102704.6,103034.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762438500000.0,103034.7,103039.4,102967.3,103022.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762438800000.0,103022.5,103022.5,103022.5,103022.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762439100000.0,102973.7,103022.5,102973.7,103022.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762439400000.0,103022.5,103022.5,102492.1,102632.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762439700000.0,102632.4,102778.7,102260.4,102457.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762440000000.0,102457.1,102714.1,102201.0,102513.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762440300000.0,102513.5,102929.0,102485.4,102602.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762440600000.0,102602.6,102699.0,102131.7,102167.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762440900000.0,102167.2,102357.4,102042.0,102162.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762441200000.0,102162.8,102250.0,101926.3,102064.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762441500000.0,102064.2,102496.2,102050.2,102252.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762441800000.0,102252.1,102547.9,102224.7,102254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762442100000.0,102254.0,102572.1,102137.6,102495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762442400000.0,102495.3,102900.0,102495.3,102646.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762442700000.0,102646.4,102783.7,102420.2,102449.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762443000000.0,102449.4,102484.0,102032.7,102262.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762443300000.0,102262.6,102324.9,101930.0,101930.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762443600000.0,101930.9,102160.1,101800.0,101822.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762443900000.0,101822.7,101999.8,101661.5,101880.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762444200000.0,101880.7,102237.2,101725.7,102193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762444500000.0,102193.5,102206.7,101912.1,102052.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762444800000.0,102052.2,102184.4,101993.4,102167.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762445100000.0,102167.1,102433.9,102101.3,102155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762445400000.0,102155.0,102175.9,101781.8,101800.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762445700000.0,101800.7,101921.2,101568.0,101583.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762446000000.0,101583.2,101796.1,101533.6,101776.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762446300000.0,101776.5,101886.7,101648.5,101781.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762446600000.0,101781.9,101781.9,101400.0,101521.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762446900000.0,101521.8,101540.8,100938.7,100970.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762447200000.0,100970.9,101063.6,100299.0,100556.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762447500000.0,100556.2,100793.4,100480.0,100505.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762447800000.0,100505.7,101148.2,100323.8,101098.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762448100000.0,101098.9,101098.9,100631.1,100879.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762448400000.0,100879.2,101110.3,100844.4,101038.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762448700000.0,101038.3,101080.0,100733.9,101080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762449000000.0,101080.0,101400.0,100839.7,100897.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762449300000.0,100897.3,101106.1,100878.2,101005.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762449600000.0,101005.1,101093.2,100779.5,101064.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762449900000.0,101064.3,101455.5,101018.5,101380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762450200000.0,101380.0,101542.7,101183.9,101288.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762450500000.0,101288.6,101520.6,101211.7,101224.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762450800000.0,101224.4,101386.4,101146.4,101317.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762451100000.0,101317.4,101751.7,101314.6,101621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762451400000.0,101621.0,101900.0,101616.0,101806.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762451700000.0,101806.8,101850.0,101634.0,101751.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762452000000.0,101751.3,101755.8,101428.2,101449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762452300000.0,101449.0,101499.9,101220.3,101252.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762452600000.0,101252.3,101359.4,101228.6,101334.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762452900000.0,101334.2,101375.9,100847.7,100946.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762453200000.0,100946.8,101291.5,100938.1,101261.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762453500000.0,101261.7,101512.1,101251.3,101346.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762453800000.0,101346.3,101640.3,101293.6,101552.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762454100000.0,101552.4,101774.4,101539.8,101768.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762454400000.0,101768.2,101822.7,101597.7,101632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762454700000.0,101632.0,102290.6,101602.7,102251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762455000000.0,102251.0,102316.2,101934.8,101990.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762455300000.0,101990.6,102027.7,101681.9,101689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762455600000.0,101689.8,101772.6,101541.4,101665.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762455900000.0,101665.2,101908.1,101653.2,101830.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762456200000.0,101830.9,101940.5,101717.6,101931.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762456500000.0,101931.6,101982.7,101719.8,101838.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762456800000.0,101838.6,101865.9,101683.7,101684.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762457100000.0,101684.1,101874.3,101589.4,101780.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762457400000.0,101780.4,101792.6,101606.6,101630.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762457700000.0,101630.2,101864.6,101553.1,101558.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762458000000.0,101558.4,101559.6,101197.4,101425.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762458300000.0,101425.1,101480.9,101156.6,101249.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762458600000.0,101249.2,101355.9,101165.4,101316.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762458900000.0,101316.4,101569.3,101219.0,101358.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762459200000.0,101358.2,101555.0,101357.1,101517.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762459500000.0,101517.5,101629.5,101350.4,101376.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762459800000.0,101376.9,101587.7,101220.0,101266.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762460100000.0,101266.7,101343.0,101080.0,101126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
